Year,Month,Day,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Rainfall(mm),Total Bright Sunshine(hours),Prevailling Wind Direction(degrees),Mean Wind Speed(km/h)
2005,9,14,1013.7,31.9,29.3,28.0,25.3,79,65,Trace,8.7,100,17.1
2005,9,15,1012.2,31.6,29.1,27.3,25.3,80,53, 1.7,7.6,090,23.8
2005,9,16,1010.5,31.8,29.5,28.3,24.8,76,45,Trace,10.3,070,24.8
2005,9,17,1010.9,30.9,27.8,25.4,24.5,83,79,23.0,3.1,070,46.8
2005,9,18,1014.0,29.6,28.2,26.1,25.5,86,87, 3.8,2.4,100,40.3
2005,9,19,1015.3,30.9,28.8,27.8,25.7,84,59,Trace,10.1,100,18.5
2005,9,20,1011.9,30.8,28.8,26.0,24.7,79,64, 2.7,5.7,220,9.8
2005,9,21,1008.6,31.7,29.5,27.6,25.0,77,49, 0.0,9.3,290,12.1
2005,9,22,1005.7,34.3,31.0,28.9,24.3,68,63, 0.0,8.9,010,19.1
2005,9,23,1005.2,31.7,28.6,27.0,21.8,67,80,Trace,5.7,010,41.5
2005,9,24,1004.5,27.8,26.5,24.2,22.2,78,88,10.6,1.3,060,63.6
2005,9,25,1005.7,27.4,25.8,23.5,24.0,90,94,130.2,0.8,090,62.4
2005,9,26,1010.0,26.8,25.9,24.8,24.5,92,92,37.2,0.3,100,44.1
2005,9,27,1014.2,26.9,25.9,25.2,24.8,93,87,30.6,0.3,100,35.4
2005,9,28,1014.3,29.0,27.0,25.5,24.1,85,65, 1.0,8.9,090,20.7
2005,9,29,1013.2,29.4,27.4,26.3,24.0,82,64, 0.0,8.0,070,13.2
2005,10,01,1011.2,30.8,28.6,26.8,24.7,80,36, 0.0,9.0,240,10.0
2005,10,02,1006.9,32.4,29.0,24.9,24.7,78,54, 3.6,7.9,270,16.8
2005,10,03,1006.8,32.3,29.6,27.5,22.7,67,72, 0.0,6.6,360,13.9
2005,10,04,1011.6,30.6,27.7,25.6,21.6,70,59, 0.0,6.4,010,20.5
2005,10,05,1012.6,30.5,27.8,26.0,22.8,74,79, 0.1,4.2,010,13.8
2005,10,06,1012.5,30.3,28.1,26.1,23.6,77,62, 0.1,8.1,070,22.5
2005,10,07,1012.4,29.9,28.1,26.5,23.7,78,71, 2.1,4.7,080,28.1
2005,10,08,1013.1,29.7,27.4,25.4,19.8,63,67, 0.0,6.7,010,34.8
2005,10,09,1014.6,28.5,26.5,24.6,19.6,66,72,Trace,6.3,020,28.3
2005,10,10,1014.5,28.9,26.8,25.1,21.7,74,60,Trace,10.2,080,31.4
2005,10,11,1014.6,29.1,27.3,26.0,22.2,74,65, 0.6,7.8,080,34.9
2005,10,12,1013.6,28.0,26.7,26.0,22.1,76,71,Trace,5.1,090,26.3
2005,10,13,1013.2,29.6,27.0,25.4,22.6,77,47, 0.1,8.0,100,15.9
2005,10,14,1013.1,29.8,27.2,25.7,23.2,79,34, 0.0,10.1,100,12.1
2005,10,15,1014.3,29.0,26.9,25.6,22.6,78,53, 0.0,4.5,090,13.0
2005,10,16,1015.1,28.3,26.1,24.3,21.2,75,45, 0.0,5.9,110,14.2
2005,10,17,1016.4,27.9,26.3,25.4,22.6,80,75,Trace,2.1,090,22.1
2005,10,18,1017.8,27.7,26.1,25.2,20.1,70,61,Trace,8.5,090,34.0
2005,10,19,1017.8,27.7,25.6,24.0,18.8,66,41,Trace,10.0,090,40.4
2005,10,20,1017.3,27.8,25.5,23.5,19.2,68,31, 0.0,10.3,090,31.5
2005,10,21,1016.7,28.9,26.1,24.1,19.7,69,21, 0.0,10.3,070,23.3
2005,10,22,1018.4,27.7,25.2,23.2,17.1,61,44,Trace,9.8,020,28.7
2005,10,23,1019.4,25.3,23.3,21.3,15.6,62,39, 0.0,8.5,010,27.2
2005,10,24,1019.0,25.6,23.0,20.6,16.0,65,10, 0.0,10.0,010,21.2
2005,10,25,1017.8,26.2,24.4,23.2,19.1,73,84, 0.0,5.5,080,24.4
2005,10,26,1017.6,26.8,24.8,23.1,20.2,76,59, 0.0,9.1,070,25.5
2005,10,27,1017.6,27.3,25.4,24.1,20.8,76,57, 0.0,9.4,080,33.5
2005,10,28,1016.2,27.8,25.8,24.2,21.9,79,40, 0.0,9.9,080,26.4
2005,10,29,1014.9,26.1,24.8,22.6,18.9,70,80, 0.0,1.9,020,28.2
2005,10,30,1016.7,24.9,22.8,20.8,16.3,67,87, 0.0,4.7,020,31.4
2005,11,01,1017.2,23.8,22.9,22.0,15.4,63,86,Trace,0.1,070,39.6
2005,11,02,1016.4,26.6,24.6,23.3,19.7,75,82, 0.0,3.5,080,33.0
2005,11,03,1016.5,27.0,24.9,23.7,20.4,76,66, 0.0,10.2,080,27.1
2005,11,04,1015.3,26.9,24.8,23.6,21.4,82,53, 0.0,9.9,080,23.7
2005,11,05,1013.6,27.6,25.3,23.8,22.7,86,42, 0.0,9.9,070,10.7
2005,11,06,1012.8,28.3,26.3,24.4,22.9,82,47, 0.0,8.1,220,7.6
2005,11,07,1013.9,28.5,26.1,24.9,23.9,88,72, 0.0,2.1,100,9.2
2005,11,08,1015.6,27.1,25.6,24.9,23.2,87,59, 0.0,6.1,080,17.6
2005,11,09,1015.0,27.2,25.6,24.7,23.1,86,67,Trace,7.3,080,11.8
2005,11,10,1012.6,28.4,25.9,24.1,23.3,86,50, 0.0,7.7,040,8.5
2005,11,11,1011.8,27.9,25.6,24.2,22.8,85,30, 0.0,8.2,060,5.5
2005,11,12,1012.5,28.4,25.8,24.4,22.2,81,55, 0.0,6.7,090,25.0
2005,11,13,1012.9,26.2,25.4,24.7,21.9,81,85, 0.0,0.6,080,31.4
2005,11,14,1012.7,26.6,25.3,24.5,22.3,84,88,Trace,3.2,090,32.0
2005,11,15,1014.1,24.5,22.5,20.3,19.0,81,89, 1.6,0.4,010,35.5
2005,11,16,1017.3,23.3,21.1,19.2,15.8,72,69, 0.0,7.0,020,29.6
2005,11,17,1019.0,23.5,21.2,19.1,16.1,73,50,Trace,8.5,020,23.7
2005,11,18,1021.4,23.2,21.1,19.1,15.2,69,58, 0.0,8.4,020,26.3
2005,11,19,1022.2,21.4,19.3,17.1,13.2,68,38, 0.0,9.9,010,31.6
2005,11,20,1021.6,20.6,17.9,15.4,11.8,68,20, 0.0,9.7,010,34.7
2005,11,21,1022.1,20.6,18.5,16.5,11.3,63,28, 0.0,9.9,010,32.0
2005,11,22,1021.7,21.8,19.1,16.2,11.8,63,28, 0.0,9.8,010,23.9
2005,11,23,1020.2,23.6,20.9,18.3,14.1,65,32, 0.0,9.6,010,18.5
2005,11,24,1019.6,22.9,20.8,18.9,15.3,71,55, 0.0,8.7,080,17.8
2005,11,25,1018.5,22.7,21.1,19.9,17.2,79,64, 0.0,8.4,070,20.1
2005,11,26,1017.6,24.8,21.7,19.7,17.6,78,17, 0.0,9.3,070,14.9
2005,11,27,1017.0,24.0,21.9,20.1,17.8,78,21, 0.0,9.4,060,25.4
2005,11,28,1016.9,26.1,23.5,21.5,19.6,79,76, 0.0,5.2,030,15.3
2005,11,29,1015.6,25.1,23.0,21.9,18.3,75,48,Trace,8.9,090,19.9
2005,12,01,1015.7,22.7,21.1,19.6,17.4,79,30, 0.0,9.1,080,27.1
2005,12,02,1016.9,24.0,21.8,20.0,18.3,81,20, 0.0,9.5,070,23.7
2005,12,03,1016.2,24.0,22.1,20.9,17.6,76,79, 0.0,5.4,070,24.7
2005,12,04,1017.8,22.3,19.0,17.2,11.2,61,39, 0.0,9.7,010,35.0
2005,12,05,1021.6,17.6,15.7,12.8,6.9,56,94, 0.0,0.0,010,35.5
2005,12,06,1024.6,13.6,12.1,11.1,3.0,54,95,Trace,0.2,010,32.4
2005,12,07,1023.8,16.5,14.1,11.7,5.1,55,93, 0.0,1.7,020,24.8
2005,12,08,1022.0,19.6,17.5,15.5,10.9,66,66, 0.0,6.4,070,27.1
2005,12,09,1019.1,21.3,19.0,17.2,15.0,78,66, 0.0,7.0,070,29.9
2005,12,10,1017.1,22.5,20.5,19.0,17.1,81,81, 0.0,0.9,070,22.6
2005,12,11,1018.9,21.9,19.8,17.2,14.1,70,59, 0.0,7.9,010,29.7
2005,12,12,1022.3,17.7,16.1,14.7,9.1,63,84, 0.0,0.3,010,33.2
2005,12,13,1023.2,17.4,15.7,13.5,8.8,63,88,Trace,0.9,010,28.3
2005,12,14,1024.6,16.9,15.4,13.8,5.4,52,88, 0.0,0.0,020,33.9
2005,12,15,1025.8,17.0,14.6,12.0,0.8,39,74, 0.0,7.4,020,34.0
2005,12,16,1024.9,17.5,15.1,12.3,4.1,48,65, 0.0,7.3,010,25.4
2005,12,17,1025.0,18.3,15.8,13.4,2.3,42,27, 0.0,9.6,020,30.7
2005,12,18,1024.5,15.6,13.4,11.2,2.2,48,10, 0.0,9.5,020,28.6
2005,12,19,1021.9,16.7,14.3,11.4,7.7,65,20, 0.0,9.6,070,27.4
2005,12,20,1021.2,19.1,16.6,13.9,10.4,68,22, 0.0,9.3,060,23.4
2005,12,21,1025.4,16.9,15.2,12.5,0.2,37,24, 0.0,9.4,020,51.6
2005,12,22,1025.3,14.8,12.7,10.4,-3.9,32,4, 0.0,9.5,020,34.6
2005,12,23,1021.6,17.0,14.5,11.7,6.3,58,13, 0.0,9.5,050,20.5
2005,12,24,1019.9,19.8,17.4,15.2,12.3,72,43, 0.0,7.8,040,15.4
2005,12,25,1019.2,20.8,18.6,16.6,11.0,62,83, 0.0,3.2,050,20.0
2005,12,26,1019.9,21.1,19.2,17.7,11.8,63,51, 0.0,9.4,060,19.9
2005,12,27,1021.4,19.5,17.9,16.7,13.3,75,85,Trace,3.9,070,36.3
2005,12,28,1020.8,17.5,16.7,16.0,14.4,86,92, 1.6,0.0,070,29.0
2005,12,29,1019.6,21.5,18.5,16.0,15.4,83,81, 0.1,7.6,040,20.8
2005,12,30,1018.9,19.5,18.0,15.9,16.8,93,95, 7.8,0.5,040,19.0
2006,1,01,1019.9,21.6,19.2,17.7,16.0,82,56, 0.0,7.8,070,20.1
2006,1,02,1019.2,21.3,18.5,17.1,14.9,80,31, 0.0,9.4,090,19.5
2006,1,03,1017.1,18.3,17.5,16.2,14.5,83,85, 0.0,2.3,060,35.0
2006,1,04,1014.8,20.1,18.7,17.2,16.0,85,89,Trace,3.4,060,25.7
2006,1,05,1018.8,19.6,17.1,13.3,13.6,80,79, 0.0,1.2,020,25.0
2006,1,06,1024.8,13.3,11.2,9.4,5.3,67,88, 0.0,0.0,010,38.0
2006,1,07,1025.1,12.7,10.4,8.0,2.6,59,51, 0.0,7.4,010,27.0
2006,1,08,1023.7,13.5,11.7,10.8,4.3,61,85, 0.0,0.0,050,29.5
2006,1,09,1021.7,14.8,12.8,10.8,4.5,57,88, 0.0,0.0,010,15.3
2006,1,10,1019.5,17.0,15.6,14.3,11.5,77,88,Trace,3.2,060,27.9
2006,1,11,1017.6,18.9,17.0,14.9,13.2,79,71, 0.0,8.3,060,21.3
2006,1,12,1015.9,21.0,19.0,17.4,15.9,83,51, 0.0,7.2,040,20.2
2006,1,13,1015.0,22.8,19.5,17.0,16.5,83,15, 0.0,9.7,150,5.3
2006,1,14,1016.1,19.7,18.5,17.5,16.0,86,41, 0.0,9.2,050,18.7
2006,1,15,1016.1,21.4,19.0,17.1,15.5,81,47, 0.0,8.0,030,14.7
2006,1,16,1015.2,22.0,19.9,18.3,17.0,83,58, 0.0,7.4,060,16.1
2006,1,17,1015.8,19.9,18.9,18.1,17.2,90,89, 0.7,0.2,070,30.0
2006,1,18,1013.5,19.6,18.9,17.7,17.7,93,93, 0.8,0.0,070,28.4
2006,1,19,1011.5,19.1,18.7,18.4,17.8,94,100, 0.3,0.0,030,20.4
2006,1,20,1013.3,18.7,17.1,14.1,16.1,94,88, 1.3,0.0,030,23.5
2006,1,21,1016.9,14.3,13.0,11.4,10.4,85,93, 4.3,0.0,010,27.4
2006,1,22,1018.2,13.4,12.8,11.7,9.4,80,88,Trace,0.0,010,22.5
2006,1,23,1021.9,14.9,12.3,10.5,7.4,72,87, 0.0,0.6,010,28.4
2006,1,24,1022.8,15.8,13.6,11.1,8.2,70,84,Trace,0.2,020,19.8
2006,1,25,1022.7,18.7,15.8,13.7,9.6,67,62, 0.0,6.4,010,16.1
2006,1,26,1022.7,17.6,15.3,12.8,8.4,64,68, 0.0,3.9,020,22.5
2006,1,27,1019.7,18.2,15.8,13.5,10.3,71,83,Trace,4.2,020,23.6
2006,1,28,1017.4,15.8,15.0,13.5,13.8,93,96, 6.8,0.0,040,22.0
2006,1,29,1017.6,19.9,17.2,15.2,15.9,92,71, 2.1,7.3,050,15.5
2006,1,30,1019.5,21.4,19.1,17.3,16.1,83,59, 0.0,6.9,040,16.4
2006,2,01,1021.0,20.8,19.1,17.9,16.6,86,56, 0.0,6.8,060,19.3
2006,2,02,1022.2,19.4,17.8,16.4,13.8,78,40, 0.0,9.0,070,33.2
2006,2,03,1024.2,20.7,18.4,16.6,14.7,79,55, 0.0,8.6,080,29.5
2006,2,04,1026.8,16.6,15.7,14.7,12.5,82,89,Trace,0.0,070,35.4
2006,2,05,1023.9,17.4,15.8,14.0,11.3,75,82, 0.0,6.9,070,33.7
2006,2,06,1019.7,21.7,18.2,15.3,14.1,78,31, 0.0,10.0,070,9.9
2006,2,07,1021.7,22.3,19.1,16.8,14.6,76,21, 0.0,10.1,050,20.8
2006,2,08,1025.7,19.6,17.0,15.4,11.2,69,43, 0.0,9.7,080,45.3
2006,2,09,1027.5,17.1,15.4,14.5,11.0,75,77, 0.0,7.1,080,43.0
2006,2,10,1022.8,19.8,16.5,13.9,12.5,78,52, 0.0,9.7,050,16.7
2006,2,11,1019.6,21.3,18.3,15.6,14.3,78,23, 0.0,9.0,020,7.4
2006,2,12,1021.0,19.8,18.0,16.9,12.8,73,64, 0.0,7.6,080,33.9
2006,2,13,1018.8,18.7,17.6,15.8,12.2,71,94, 0.0,0.2,080,32.9
2006,2,14,1015.5,20.4,18.6,17.6,16.4,88,96, 4.7,0.0,040,18.4
2006,2,15,1013.0,24.4,20.9,18.5,19.1,90,72, 0.0,5.6,030,8.7
2006,2,16,1015.1,25.3,22.4,19.6,20.0,87,86, 0.0,0.0,030,6.7
2006,2,17,1020.9,20.2,17.3,15.8,14.5,84,88,Trace,0.1,080,41.5
2006,2,18,1020.8,15.8,14.6,13.1,12.0,84,88,Trace,0.0,020,27.0
2006,2,19,1019.5,18.5,15.2,12.3,12.4,84,88, 0.5,2.4,020,15.1
2006,2,20,1019.3,20.3,17.0,15.3,13.7,81,76, 0.0,4.4,040,13.1
2006,2,21,1017.7,23.2,19.0,16.8,15.5,81,62, 0.0,8.5,040,19.1
2006,2,22,1017.1,25.0,21.3,18.8,17.1,77,71, 0.0,4.8,040,12.6
2006,2,23,1018.8,20.6,18.4,17.2,15.3,82,90,Trace,0.0,070,28.2
2006,2,24,1018.5,17.8,17.1,16.8,15.0,87,88,Trace,0.1,070,29.4
2006,2,25,1015.3,19.8,17.7,16.1,14.9,84,88, 0.3,0.3,070,20.5
2006,2,26,1015.2,22.5,19.1,16.6,15.9,82,85, 0.3,2.0,020,22.3
2006,2,27,1016.7,16.6,15.2,14.1,13.5,89,91,11.9,0.0,080,53.4
2006,3,01,1020.7,12.9,10.6,9.1,5.5,71,63, 0.1,6.1,010,36.8
2006,3,02,1021.3,15.8,12.7,9.7,6.9,68,64, 0.0,6.5,020,20.8
2006,3,03,1020.1,18.6,15.0,12.3,10.3,74,5, 0.0,10.8,070,23.6
2006,3,04,1019.3,17.1,15.6,14.1,10.9,74,70,Trace,0.2,060,31.7
2006,3,05,1017.5,18.6,17.2,15.3,15.2,88,89, 2.4,0.1,050,21.0
2006,3,06,1015.6,20.7,19.3,17.8,18.0,92,91, 1.8,0.0,050,20.8
2006,3,07,1015.4,21.0,19.9,19.2,18.3,90,86,Trace,3.4,080,24.5
2006,3,08,1016.7,21.9,19.8,18.3,17.3,86,77, 0.0,3.8,050,23.3
2006,3,09,1016.5,24.0,20.8,18.7,18.6,87,51, 0.0,4.4,030,8.3
2006,3,10,1015.7,22.5,20.5,19.6,18.5,88,47, 0.0,6.2,070,18.6
2006,3,11,1012.7,23.0,21.0,19.9,19.2,90,87, 0.0,3.8,070,21.1
2006,3,12,1012.2,23.6,20.7,15.6,19.5,93,90, 0.8,0.7,040,20.7
2006,3,13,1021.5,15.5,12.1,9.1,9.8,86,89, 5.1,0.0,020,36.9
2006,3,14,1022.6,15.0,12.5,9.0,9.3,81,84, 0.3,0.2,050,22.3
2006,3,15,1017.7,18.3,16.5,14.2,13.5,82,87,Trace,0.3,050,23.4
2006,3,16,1012.8,23.4,20.2,17.6,16.9,82,81,Trace,5.2,030,7.0
2006,3,17,1012.1,20.8,19.9,19.3,18.3,91,86,Trace,0.7,030,18.3
2006,3,18,1012.6,26.2,22.4,19.6,20.5,89,57, 0.3,6.3,030,10.3
2006,3,19,1014.8,22.7,21.5,19.2,17.8,81,71,Trace,4.0,080,23.1
2006,3,20,1015.2,19.2,18.3,17.6,14.9,81,88,Trace,1.9,060,33.5
2006,3,21,1011.2,21.4,19.5,17.7,18.0,91,88,Trace,0.6,040,17.3
2006,3,22,1009.6,22.4,21.1,19.6,20.4,96,93,Trace,0.7,030,14.3
2006,3,23,1008.7,24.9,22.6,18.5,21.6,95,88,11.2,0.0,040,15.5
2006,3,24,1012.5,18.6,17.5,16.7,16.7,95,91,15.7,0.0,070,39.7
2006,3,25,1013.5,18.3,17.5,16.9,16.5,93,89, 6.6,0.1,070,32.1
2006,3,26,1012.1,19.9,18.5,17.8,17.8,96,94, 3.0,0.0,040,20.9
2006,3,27,1011.1,19.0,18.0,17.2,17.3,96,94, 1.1,0.0,040,21.9
2006,3,28,1014.3,22.8,19.5,16.9,15.0,75,36, 0.0,10.4,010,18.1
2006,3,29,1016.4,21.7,19.8,18.2,15.0,74,57, 0.0,7.3,090,32.3
2006,3,30,1016.3,22.5,20.5,19.0,17.8,84,81,Trace,5.4,060,23.5
2006,3,31,1014.3,24.3,21.8,20.5,19.4,86,83,Trace,4.2,060,23.9
2006,4,01,1011.9,26.8,23.2,20.8,20.7,86,68,Trace,6.3,040,12.0
2006,4,02,1012.5,25.2,23.4,22.1,21.3,88,86, 0.1,0.0,340,4.3
2006,4,03,1012.0,26.6,23.9,22.2,22.0,90,81,Trace,6.1,050,10.2
2006,4,04,1010.5,28.2,25.5,23.1,22.4,83,79, 0.0,4.7,220,8.8
2006,4,05,1009.8,28.2,26.3,24.6,23.0,82,87, 0.0,3.7,220,16.0
2006,4,06,1012.5,26.8,24.4,22.2,21.9,86,83,Trace,5.9,060,16.8
2006,4,07,1014.6,23.2,22.2,21.4,20.1,88,86,Trace,0.0,040,22.1
2006,4,08,1013.7,24.6,22.3,20.5,17.0,73,81, 0.0,4.0,070,24.0
2006,4,09,1010.7,25.7,24.1,22.2,22.2,89,86,Trace,0.0,040,12.9
2006,4,10,1008.0,28.6,27.0,25.6,23.8,83,85,Trace,3.6,230#,29.9#
2006,4,11,1008.1,29.6,27.6,26.5,23.8,80,86,Trace,2.8,200,24.9
2006,4,12,1006.8,29.9,27.8,26.6,23.3,77,81,Trace,5.3,210,25.3
2006,4,13,1011.0,27.3,23.2,19.7,20.7,86,97, 0.9,0.0,020,20.0
2006,4,14,1015.7,20.4,19.5,18.6,17.3,87,99, 0.1,0.0,030,18.9
2006,4,15,1016.5,18.7,16.8,15.1,14.0,83,90, 1.0,0.0,010,23.4
2006,4,16,1016.6,18.8,17.5,15.7,14.1,80,87,Trace,0.0,020,23.7
2006,4,17,1015.2,23.2,20.5,17.8,15.7,74,76, 0.0,7.3,070,24.8
2006,4,18,1015.1,25.6,22.8,20.7,19.3,81,57, 0.0,6.6,060,21.0
2006,4,19,1014.6,28.9,25.5,22.1,20.6,75,39, 0.0,10.3,030,7.5
2006,4,20,1014.4,29.0,24.7,22.2,21.8,84,69, 0.2,5.5,090,18.8
2006,4,21,1012.0,25.8,23.3,21.7,20.4,84,77, 0.0,6.7,080,21.7
2006,4,22,1008.9,29.3,26.1,23.3,22.3,81,73, 0.0,7.7,200,10.4
2006,4,23,1009.4,30.1,27.4,25.6,24.0,82,81, 0.0,7.5,210,10.4
2006,4,24,1011.6,26.7,24.3,23.4,23.4,94,90,109.4,1.9,090,19.0
2006,4,25,1011.1,25.0,23.6,22.8,22.0,91,88,Trace,1.3,080,26.1
2006,4,26,1008.9,29.2,26.8,23.8,23.7,83,83, 8.0,5.0,220,16.2
2006,4,27,1009.3,28.4,27.0,25.3,24.3,86,89,11.9,2.0,200,22.5
2006,4,28,1009.8,27.0,23.3,21.2,22.4,95,95,66.0,0.0,070,32.0
2006,4,29,1011.0,24.4,22.6,20.9,21.0,91,92, 1.6,0.1,070,14.9
2006,5,01,1009.7,29.8,27.4,25.2,24.2,83,78, 0.0,7.4,230,21.6
2006,5,02,1010.2,29.8,27.0,23.3,24.3,86,88,70.1,1.2,240,24.8
2006,5,03,1013.1,23.6,22.8,21.7,21.9,95,89,108.2,0.0,040,22.3
2006,5,04,1013.6,25.1,24.2,23.3,22.7,91,87, 0.2,0.1,080,29.0
2006,5,05,1011.8,28.3,26.4,24.2,24.3,89,86, 1.3,0.9,180,24.3
2006,5,06,1010.3,30.3,28.1,26.8,23.9,78,71, 0.0,8.2,220,17.2
2006,5,07,1010.4,30.2,28.2,26.7,24.1,79,56, 0.0,10.5,220,9.5
2006,5,08,1011.3,31.5,28.5,26.7,24.4,79,53, 0.0,8.4,190,15.1
2006,5,09,1010.0,31.4,28.5,26.4,23.7,76,47, 0.0,10.1,230,18.1
2006,5,10,1010.1,31.2,28.8,27.2,23.6,74,39, 0.0,10.5,230,19.3
2006,5,11,1012.9,30.5,27.5,25.5,24.6,85,80,Trace,5.0,090,24.3
2006,5,12,1014.0,29.6,26.5,24.6,22.9,81,49,Trace,6.9,070,25.1
2006,5,13,1012.9,30.9,26.6,22.7,21.6,75,41,Trace,5.6,020,23.6
2006,5,14,1013.7,27.1,23.7,20.5,17.6,69,35,Trace,10.6,010,29.2
2006,5,15,1010.9,27.2,24.7,22.6,18.6,69,88,Trace,5.1,070,31.0
2006,5,16,1007.1,26.3,24.5,22.7,19.8,76,92, 1.6,0.0,020,41.8
2006,5,17,999.6,24.3,22.8,21.1,19.6,82,92,15.0,0.0,010,65.4
2006,5,18,1005.7,28.8,25.3,22.6,18.9,68,68,Trace,8.7,320,18.0
2006,5,19,1009.0,29.8,25.7,22.9,18.9,67,52, 0.0,10.6,010,12.5
2006,5,20,1011.1,25.7,24.6,23.2,21.8,85,88, 1.0,0.2,080,27.3
2006,5,21,1010.2,24.8,23.3,22.3,22.7,97,94,69.7,0.0,080,35.2
2006,5,22,1009.0,26.5,25.5,24.5,24.0,92,91,22.9,0.0,180,19.8
2006,5,23,1010.0,26.7,25.0,24.3,24.1,95,91,30.9,0.2,230,10.1
2006,5,24,1010.5,26.5,25.5,24.5,24.4,94,85, 0.5,0.0,110,4.3
2006,5,25,1010.6,28.8,26.7,24.8,23.6,83,73, 0.0,5.1,200#,10.5#
2006,5,26,1011.0,29.8,27.7,26.4,23.9,80,82,Trace,5.2,230,22.3
2006,5,27,1010.1,27.4,26.9,26.0,24.4,86,88, 5.5,0.0,220,20.5
2006,5,28,1008.1,27.1,25.0,23.7,23.3,90,89,59.7,0.0,230,27.2
2006,5,29,1007.9,24.4,23.1,22.3,22.1,94,91, 4.2,0.0,070,26.6
2006,5,30,1008.7,26.7,24.0,22.4,23.0,94,88,13.0,0.8,080,21.1
2006,6,01,1008.2,27.8,27.1,25.5,24.8,88,88,33.2,1.1,230,26.6
2006,6,02,1008.4,27.6,26.5,24.4,25.3,93,91,80.2,0.0,220,20.6
2006,6,03,1008.0,28.3,27.7,26.9,25.0,86,89, 0.6,0.0,200,24.1
2006,6,04,1006.8,29.4,28.2,27.2,24.7,82,87, 1.5,2.8,220,31.8
2006,6,05,1005.7,29.3,28.5,27.9,25.0,81,87,Trace,0.1,230,34.4
2006,6,06,1005.0,30.7,28.9,27.6,25.2,81,87, 0.8,3.3,230,34.7
2006,6,07,1004.6,29.9,28.8,28.1,25.3,81,88, 0.4,0.5,230,34.0
2006,6,08,1002.5,29.4,28.6,27.3,25.6,84,88,12.4,0.0,240,36.8
2006,6,09,1000.7,28.2,26.4,24.0,25.1,92,90,136.7,0.0,240,30.8
2006,6,10,1003.6,25.4,24.0,22.6,22.4,91,89,26.4,0.2,310,9.8
2006,6,11,1006.6,26.6,24.0,21.9,22.2,89,89, 9.5,1.6,090,22.5
2006,6,12,1006.7,26.2,24.4,23.1,23.0,92,89, 9.4,0.0,040,13.6
2006,6,13,1006.8,30.5,27.4,24.5,25.3,89,88,65.2,3.3,200,18.7
2006,6,14,1006.4,30.1,28.5,26.8,25.1,82,81, 0.4,3.8,230,24.5
2006,6,15,1005.5,29.4,28.4,27.9,25.4,84,92, 0.2,0.4,230,27.6
2006,6,16,1006.3,30.8,28.8,27.8,25.3,82,80, 0.1,3.3,220,20.3
2006,6,17,1007.8,31.7,29.3,27.5,25.2,79,66,Trace,8.7,200,13.2
2006,6,18,1009.1,30.9,29.0,27.5,25.7,83,78,Trace,2.1,190,6.5
2006,6,19,1010.1,28.5,27.7,26.3,25.0,86,85, 0.6,0.3,050,10.3
2006,6,20,1010.4,31.6,28.0,26.6,25.3,85,70,Trace,4.8,050,14.0
2006,6,21,1009.7,31.4,28.2,25.5,25.8,87,62,10.0,10.5,120,16.1
2006,6,22,1008.0,28.7,27.6,26.5,25.7,90,68,10.4,2.8,110,13.8
2006,6,23,1008.1,32.9,29.2,26.2,24.9,78,43, 1.0,12.2,220,12.0
2006,6,24,1009.1,32.7,29.8,28.0,24.4,74,34, 0.0,10.9,230,15.1
2006,6,25,1009.1,32.8,30.0,28.2,25.4,77,44, 0.0,9.0,200,10.8
2006,6,26,1008.5,32.5,29.9,27.8,25.5,78,34, 0.0,11.9,110,8.1
2006,6,27,1007.0,31.9,29.7,27.9,26.6,84,72, 0.1,6.0,100,18.8
2006,6,28,1006.2,29.3,27.2,25.3,25.8,92,85,51.0,0.1,120,28.0
2006,6,29,1006.8,30.7,28.3,26.1,25.8,87,84,16.6,3.6,130,27.7
2006,7,01,1009.2,31.1,28.9,27.1,26.5,87,68, 2.9,9.5,110,19.4
2006,7,02,1008.4,31.4,29.2,27.5,26.7,87,57, 5.3,7.9,110,18.3
2006,7,03,1007.3,31.4,29.2,27.7,26.6,86,77, 6.3,6.1,120,23.3
2006,7,04,1005.8,31.8,29.0,27.0,26.0,84,77,14.8,4.8,160#,23.9#
2006,7,05,1005.4,32.0,29.6,28.4,25.5,79,69, 1.5,8.5,220,22.4
2006,7,06,1003.7,32.3,29.8,27.6,25.3,77,73, 2.0,9.5,230,28.0
2006,7,07,1002.0,32.7,30.0,28.6,25.8,78,79, 3.2,6.9,230,29.1
2006,7,08,1000.8,31.9,29.7,27.0,26.0,81,77,19.5,5.5,240,30.0
2006,7,09,1000.2,30.8,29.4,26.0,26.1,82,84, 7.0,2.8,230,23.6
2006,7,10,1001.5,30.6,29.6,27.9,26.5,84,88, 6.8,1.8,220,21.4
2006,7,11,1002.8,31.1,28.7,26.4,26.6,89,81,32.3,3.6,210,15.1
2006,7,12,1001.1,32.2,30.0,28.0,25.8,79,51, 0.0,10.6,240,13.6
2006,7,13,997.0,34.0,30.7,28.2,26.1,77,75,Trace,8.3,280,24.8
2006,7,14,994.5,32.2,30.2,28.8,26.3,80,79, 0.2,3.2,270,40.5
2006,7,15,997.6,29.9,28.8,27.9,25.6,83,97, 7.0,0.0,240,50.5
