Date,Month,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Bright Sunshine(hours),Prevailling Wind Direction(degrees),PWD_missing,Mean Wind Speed(km/h),MWS_missing,Total Rainfall(mm)
2002-11-07,11,1017.7,26.9,23.6,21.0,16.1,64,2,9.9,20.0,False,9.0,False,0.0
2002-11-08,11,1017.9,26.4,23.8,21.7,14.9,58,12,10.3,60.0,False,17.0,False,0.0
2002-11-09,11,1019.5,23.6,22.7,22.0,17.4,72,50,8.6,70.0,False,41.0,False,0.0
2002-11-10,11,1018.1,24.0,22.4,20.5,17.5,74,66,9.1,70.0,False,29.0,False,0.0
2002-11-11,11,1016.7,25.7,23.9,22.3,20.9,83,62,7.5,50.0,False,18.0,False,0.0
2002-11-12,11,1015.3,27.6,24.7,22.7,20.7,79,11,9.2,30.0,False,6.0,False,0.0
2002-11-13,11,1012.7,26.4,24.4,22.7,20.4,78,16,9.9,90.0,False,6.0,False,0.0
2002-11-14,11,1010.0,27.3,25.1,23.3,21.4,80,45,8.7,110.0,False,3.0,False,0.0
2002-11-15,11,1010.7,28.0,25.7,21.8,22.6,83,68,3.8,210.0,False,6.0,False,0.05
2002-11-16,11,1016.1,22.3,19.8,18.3,16.7,83,93,0.0,10.0,False,29.0,False,5.4
2002-11-17,11,1019.7,21.8,20.1,18.1,14.9,73,91,3.3,10.0,False,24.0,False,0.05
2002-11-18,11,1020.0,21.2,20.4,19.6,14.6,69,88,0.1,50.0,False,36.0,False,0.05
2002-11-19,11,1018.9,20.9,19.6,17.7,16.3,81,88,0.1,60.0,False,34.0,False,5.0
2002-11-20,11,1018.1,24.2,21.8,19.5,17.4,76,73,4.6,50.0,False,21.0,False,0.0
2002-11-21,11,1017.8,24.3,22.3,20.6,16.9,72,51,5.8,10.0,False,25.0,False,0.0
2002-11-22,11,1017.3,22.4,20.6,18.8,15.3,72,65,7.0,360.0,False,17.0,False,0.0
2002-11-23,11,1016.1,23.1,21.0,19.2,16.1,74,57,5.2,20.0,False,12.0,False,0.0
2002-11-24,11,1017.8,22.2,20.4,17.8,14.0,67,67,5.7,10.0,False,27.0,False,0.05
2002-11-25,11,1020.5,20.5,18.5,16.4,11.4,63,68,6.9,360.0,False,28.0,False,0.0
2002-11-26,11,1022.8,20.0,18.5,16.2,10.0,58,34,8.8,70.0,False,28.0,False,0.0
2002-11-27,11,1021.8,20.1,19.1,18.5,12.2,64,87,0.4,60.0,False,32.0,False,0.05
2002-11-28,11,1019.7,19.9,18.6,16.6,16.4,87,92,0.0,60.0,False,31.0,False,3.0
2002-11-29,11,1019.0,21.8,20.6,19.2,18.1,86,91,0.0,60.0,False,32.0,False,0.7
2002-12-01,12,1016.1,21.1,20.4,19.7,18.8,90,92,0.0,70.0,False,37.0,False,2.3
2002-12-02,12,1016.6,22.1,21.3,20.3,19.6,91,94,0.0,70.0,False,31.0,False,0.6
2002-12-03,12,1016.6,24.5,22.7,21.2,20.7,89,57,7.4,40.0,False,15.0,False,0.0
2002-12-04,12,1016.1,25.4,23.3,22.0,21.0,87,59,8.5,60.0,False,7.0,False,0.0
2002-12-05,12,1016.1,23.9,23.2,22.8,21.8,92,89,0.9,50.0,False,19.0,False,0.2
2002-12-06,12,1015.4,25.3,23.8,22.5,22.1,91,84,3.8,50.0,False,15.0,False,0.05
2002-12-07,12,1015.1,25.7,24.3,23.3,22.5,90,72,6.1,70.0,False,8.0,False,0.0
2002-12-08,12,1021.4,23.9,16.1,11.8,12.8,81,91,0.0,360.0,False,42.0,False,4.3
2002-12-09,12,1025.6,15.3,13.2,11.1,6.7,65,62,3.3,360.0,False,31.0,False,0.05
2002-12-10,12,1024.1,17.2,15.8,13.8,9.4,66,48,8.9,50.0,False,32.0,False,0.0
2002-12-11,12,1023.1,17.1,15.7,13.6,11.3,75,93,0.0,360.0,True,30.0,True,8.0
2002-12-12,12,1026.0,18.3,15.2,12.8,10.7,76,44,9.1,360.0,False,25.0,False,8.0
2002-12-13,12,1027.8,17.9,16.2,13.7,10.9,71,59,4.5,40.0,False,33.0,False,0.0
2002-12-14,12,1025.5,19.2,17.6,15.7,12.7,73,66,5.7,60.0,False,34.0,False,0.0
2002-12-15,12,1022.6,21.0,19.4,17.6,15.2,77,66,7.8,50.0,False,25.0,False,0.05
2002-12-16,12,1020.9,23.3,20.9,18.9,17.1,79,66,6.6,40.0,False,14.0,False,0.2
2002-12-17,12,1019.3,21.6,20.6,19.7,16.9,79,78,2.6,60.0,False,31.0,False,0.05
2002-12-18,12,1015.5,22.0,21.2,20.2,18.2,83,89,1.9,40.0,False,18.0,False,0.05
2002-12-19,12,1013.6,25.3,22.5,20.7,20.3,87,79,6.5,60.0,False,12.0,False,0.05
2002-12-20,12,1012.9,20.9,18.9,17.4,17.5,92,88,0.4,60.0,False,33.0,False,23.0
2002-12-21,12,1014.5,21.3,19.3,17.6,16.5,84,82,2.2,10.0,False,20.0,False,0.7
2002-12-22,12,1017.5,20.1,18.7,17.3,15.1,80,66,6.7,10.0,False,21.0,False,0.0
2002-12-23,12,1019.1,21.5,18.9,17.0,14.1,73,84,7.5,10.0,False,18.0,False,0.0
2002-12-24,12,1019.4,20.3,18.5,16.9,13.6,73,83,5.6,10.0,False,18.0,False,0.0
2002-12-25,12,1020.9,18.8,17.4,15.6,12.7,74,86,2.7,10.0,False,29.0,False,0.0
2002-12-26,12,1022.5,16.0,11.8,7.2,7.6,76,88,0.2,10.0,False,40.0,False,8.9
2002-12-27,12,1023.4,9.3,8.2,6.8,6.7,90,92,0.0,10.0,False,32.0,False,7.4
2002-12-28,12,1021.8,14.7,12.0,8.9,7.8,76,79,4.4,10.0,False,20.0,False,0.05
2002-12-29,12,1022.0,17.6,15.1,13.1,11.0,77,72,3.7,30.0,False,20.0,False,0.0
2002-12-30,12,1020.1,18.1,15.9,14.1,11.4,75,56,8.2,10.0,False,14.0,False,0.0
2002-12-31,12,1020.6,17.2,15.4,13.6,11.5,78,85,0.6,10.0,False,16.0,False,0.5
2003-01-01,1,1023.1,16.3,15.8,15.1,12.0,78,84,0.7,70.0,False,35.0,False,0.0
2003-01-02,1,1023.4,17.8,16.4,15.6,12.6,78,88,0.0,70.0,True,37.0,True,0.05
2003-01-03,1,1024.2,17.9,15.5,12.8,9.0,66,38,7.2,10.0,False,27.0,False,0.8
2003-01-04,1,1025.0,17.2,15.2,12.7,9.2,68,39,5.7,20.0,False,26.0,False,0.0
2003-01-05,1,1026.6,16.4,15.2,13.7,9.4,68,86,1.6,60.0,False,39.0,False,0.0
2003-01-06,1,1022.8,14.9,11.8,8.8,8.5,80,92,0.0,60.0,False,41.0,False,16.5
2003-01-07,1,1023.3,14.2,11.4,8.9,7.1,76,61,9.3,360.0,False,29.0,False,0.1
2003-01-08,1,1023.7,15.3,13.0,10.2,7.9,72,33,8.3,30.0,False,24.0,False,0.0
2003-01-09,1,1021.7,17.6,15.2,12.9,9.2,68,17,9.7,20.0,False,11.0,False,0.0
2003-01-10,1,1020.9,18.1,15.2,12.8,7.9,62,2,9.5,10.0,False,22.0,False,0.0
2003-01-11,1,1022.7,17.7,15.0,12.4,6.3,56,33,8.6,10.0,False,15.0,False,0.0
2003-01-12,1,1022.5,17.4,15.1,13.0,7.7,62,13,9.3,10.0,False,15.0,False,0.0
2003-01-13,1,1020.5,19.5,16.2,13.6,10.3,69,26,9.2,20.0,False,8.0,False,0.0
2003-01-14,1,1021.7,19.2,16.9,14.9,8.3,57,61,9.4,40.0,False,20.0,False,0.0
2003-01-15,1,1024.0,17.7,16.3,15.4,9.4,64,36,9.1,70.0,False,41.0,False,0.0
2003-01-16,1,1023.6,17.8,16.0,14.7,11.2,73,70,4.6,60.0,False,21.0,False,0.0
2003-01-17,1,1022.7,20.4,17.5,15.0,11.3,68,10,9.8,40.0,False,18.0,False,0.0
2003-01-18,1,1022.6,20.3,18.6,17.5,12.0,66,35,9.6,40.0,True,22.0,True,0.0
2003-01-19,1,1019.7,22.6,19.1,16.3,13.6,71,24,8.7,,True,,False,0.0
2003-01-20,1,1018.7,19.6,18.1,16.8,13.3,73,42,7.0,,True,,False,0.0
2003-01-21,1,1017.2,17.8,16.9,15.7,12.2,74,51,4.6,,True,,False,0.0
2003-01-22,1,1014.0,21.0,18.1,15.7,12.8,72,27,8.5,240.0,True,16.0,True,0.0
2003-01-23,1,1015.4,19.9,18.1,16.9,12.1,69,52,5.4,50.0,False,19.0,False,0.0
2003-01-24,1,1016.3,17.5,16.3,15.6,12.7,79,88,0.0,70.0,False,44.0,False,0.05
2003-01-25,1,1015.0,18.9,17.7,16.6,15.5,87,90,0.1,70.0,False,27.0,False,0.05
2003-01-26,1,1014.0,22.8,20.1,18.1,18.0,88,87,3.6,30.0,False,9.0,False,0.0
2003-01-27,1,1020.5,20.6,15.2,11.8,9.2,69,45,7.7,360.0,False,38.0,False,4.3
2003-01-28,1,1024.4,16.2,13.6,11.3,4.9,56,29,9.5,10.0,False,24.0,False,0.0
2003-01-29,1,1024.0,17.0,15.1,13.1,9.1,68,28,9.4,60.0,False,28.0,False,0.0
2003-01-30,1,1022.7,17.0,16.0,15.0,11.4,74,90,0.5,70.0,False,42.0,False,0.05
2003-02-01,2,1020.0,22.2,19.5,17.7,16.3,82,78,2.4,10.0,False,14.0,False,0.05
2003-02-02,2,1023.4,17.8,15.9,14.9,11.7,76,89,0.0,60.0,False,27.0,False,0.0
2003-02-03,2,1023.9,15.9,15.2,14.7,11.7,80,88,0.0,70.0,False,26.0,False,0.05
2003-02-04,2,1024.3,17.7,14.8,13.0,8.1,65,53,8.5,10.0,False,30.0,False,0.0
2003-02-05,2,1025.9,16.7,14.5,12.4,6.6,60,23,7.1,10.0,False,26.0,False,0.0
2003-02-06,2,1024.4,16.6,14.9,13.1,10.0,73,58,7.4,70.0,False,30.0,False,0.0
2003-02-07,2,1018.1,16.9,16.1,15.1,11.8,76,88,0.0,50.0,False,27.0,False,0.05
2003-02-08,2,1014.5,20.3,17.8,16.0,15.7,88,85,1.9,20.0,False,9.0,False,14.4
2003-02-09,2,1015.6,20.0,18.4,17.2,17.0,92,76,4.7,40.0,False,18.0,False,0.0
2003-02-10,2,1016.6,22.1,19.8,18.2,17.6,87,44,8.8,40.0,False,12.0,False,0.0
2003-02-11,2,1017.5,23.9,19.9,18.0,17.2,85,50,7.1,40.0,False,13.0,False,0.0
2003-02-12,2,1021.0,18.3,16.6,14.8,13.8,83,97,0.1,70.0,False,35.0,False,0.05
2003-02-13,2,1021.5,17.1,15.6,14.2,12.2,80,88,0.0,40.0,False,27.0,False,0.05
2003-02-14,2,1019.3,18.4,17.2,16.1,14.4,84,91,0.0,50.0,False,28.0,False,0.05
2003-02-15,2,1016.3,20.7,19.1,17.8,17.4,90,89,2.8,30.0,False,13.0,False,0.05
2003-02-16,2,1015.2,24.6,21.4,19.7,19.5,89,80,6.2,50.0,False,6.0,False,0.05
2003-02-17,2,1018.5,21.1,18.4,17.4,16.4,88,90,0.1,60.0,False,28.0,False,0.05
2003-02-18,2,1017.7,21.5,19.4,17.6,16.2,82,63,6.2,40.0,False,14.0,False,0.05
2003-02-19,2,1016.9,22.6,20.4,18.7,17.8,85,70,2.6,40.0,False,11.0,False,0.05
2003-02-20,2,1019.1,19.8,17.7,16.7,13.7,78,76,5.7,60.0,False,39.0,False,0.05
2003-02-21,2,1019.0,19.3,18.1,16.8,15.1,83,86,0.5,60.0,False,30.0,False,0.0
2003-02-22,2,1016.1,24.8,21.1,18.6,18.2,84,50,7.1,40.0,False,11.0,False,0.0
2003-02-23,2,1014.0,24.1,21.5,19.4,18.1,82,55,3.8,220.0,False,3.0,False,0.0
2003-02-24,2,1014.6,24.6,21.0,19.0,18.4,86,60,6.5,80.0,False,17.0,False,0.05
2003-02-25,2,1017.0,20.2,19.0,17.8,16.3,84,88,0.4,60.0,False,32.0,False,0.05
2003-02-26,2,1016.7,23.7,20.9,18.8,17.2,80,81,3.9,40.0,False,17.0,False,0.0
2003-02-27,2,1016.4,25.7,22.5,20.3,18.6,79,48,10.4,80.0,False,14.0,False,0.05
2003-03-01,3,1012.6,24.9,22.3,20.5,19.7,86,56,6.6,30.0,False,9.0,False,0.0
2003-03-02,3,1011.9,22.8,21.5,20.4,19.5,89,82,3.5,70.0,False,23.0,False,0.05
2003-03-03,3,1009.6,23.6,21.9,20.4,19.9,89,83,2.9,50.0,False,12.0,False,0.3
2003-03-04,3,1009.4,23.1,20.0,17.7,18.5,91,89,0.1,80.0,False,37.0,False,5.5
2003-03-05,3,1009.6,19.2,18.1,17.2,17.2,94,99,0.0,40.0,False,32.0,False,10.7
2003-03-06,3,1012.6,19.6,16.8,12.7,14.9,89,93,0.0,360.0,False,20.0,False,7.7
2003-03-07,3,1018.3,16.0,13.9,11.5,7.8,67,81,1.6,10.0,False,27.0,False,0.0
2003-03-08,3,1021.9,16.8,14.7,12.4,7.7,63,82,5.0,10.0,False,28.0,False,0.0
2003-03-09,3,1023.1,15.8,15.1,13.9,9.6,70,90,0.7,60.0,False,36.0,False,0.7
2003-03-10,3,1023.3,17.5,15.2,12.9,11.7,80,84,2.6,70.0,False,30.0,False,1.5
2003-03-11,3,1023.0,18.0,16.4,14.6,10.0,66,38,10.2,70.0,True,40.0,True,0.0
2003-03-12,3,1023.1,19.9,17.8,16.3,14.4,80,59,3.7,60.0,False,31.0,False,0.0
2003-03-13,3,1023.2,21.4,19.1,17.5,15.5,80,44,8.0,60.0,False,24.0,False,0.0
2003-03-14,3,1020.9,19.6,18.2,16.8,14.8,81,85,0.7,60.0,False,35.0,False,0.0
2003-03-15,3,1015.4,21.7,20.2,18.5,17.3,83,88,0.2,40.0,False,15.0,False,0.05
2003-03-16,3,1015.3,24.4,22.1,20.6,19.9,88,56,8.4,40.0,False,11.0,False,0.0
2003-03-17,3,1016.0,26.6,23.2,21.1,20.6,86,48,8.3,50.0,False,9.0,False,0.0
2003-03-18,3,1018.1,23.0,20.3,17.9,18.3,89,77,0.2,60.0,False,25.0,False,0.05
2003-03-19,3,1019.1,18.1,16.9,16.1,14.2,84,88,0.0,40.0,False,28.0,False,0.05
2003-03-20,3,1017.8,16.4,15.5,14.5,13.4,88,88,0.0,40.0,False,23.0,False,8.7
2003-03-21,3,1019.8,18.7,16.8,14.7,13.9,84,86,0.0,20.0,False,20.0,False,0.1
2003-03-22,3,1021.1,18.8,17.7,16.2,12.6,73,88,1.3,70.0,False,36.0,False,0.4
2003-03-23,3,1020.3,18.8,17.9,17.2,14.0,78,90,0.0,60.0,False,26.0,False,0.7
2003-03-24,3,1018.8,21.4,18.9,16.8,16.9,89,90,0.7,50.0,False,14.0,False,2.3
2003-03-25,3,1019.1,22.5,20.2,18.4,17.1,83,75,7.5,40.0,False,20.0,False,0.0
2003-03-26,3,1017.8,23.3,21.0,18.7,16.0,74,78,6.7,50.0,False,18.0,False,0.0
2003-03-27,3,1014.8,26.6,23.3,21.2,20.3,84,67,5.1,30.0,False,9.0,False,0.0
2003-03-28,3,1013.5,22.6,20.6,19.2,18.3,86,68,0.0,40.0,False,17.0,False,0.05
2003-03-29,3,1013.3,21.7,19.9,18.7,17.2,85,88,0.7,50.0,False,19.0,False,0.05
2003-03-30,3,1013.3,22.2,20.9,20.1,18.9,88,88,0.5,40.0,False,16.0,False,0.0
2003-04-01,4,1007.8,27.9,25.5,24.2,22.6,84,88,1.5,190.0,False,28.0,False,0.05
2003-04-02,4,1006.6,26.8,25.8,24.9,23.5,87,88,0.0,210.0,False,20.0,False,0.8
2003-04-03,4,1007.1,27.4,26.2,24.7,24.1,88,88,1.4,190.0,True,22.0,True,0.3
2003-04-04,4,1009.3,26.3,23.7,20.9,21.2,86,91,0.3,20.0,False,20.0,False,1.3
2003-04-05,4,1015.1,21.2,20.2,19.0,15.3,73,88,0.1,10.0,False,28.0,False,0.0
2003-04-06,4,1014.8,20.2,19.4,18.7,15.3,78,89,0.1,70.0,False,36.0,False,0.5
2003-04-07,4,1011.7,24.0,21.1,18.8,20.2,94,92,0.0,30.0,False,14.0,False,11.8
2003-04-08,4,1012.4,24.2,21.6,18.7,20.6,94,89,0.1,50.0,False,24.0,False,65.4
2003-04-09,4,1015.0,20.1,19.1,18.2,16.9,87,95,1.4,70.0,True,40.0,True,1.2
2003-04-10,4,1015.2,20.0,18.8,17.8,17.8,94,96,0.0,50.0,False,31.0,False,2.6
2003-04-11,4,1012.9,24.4,21.8,19.8,20.9,94,91,0.0,20.0,True,11.0,True,0.05
2003-04-12,4,1010.8,27.6,25.8,23.5,23.2,86,86,3.9,190.0,True,21.0,True,0.0
2003-04-13,4,1008.7,28.6,26.6,25.0,23.0,81,86,3.3,200.0,False,19.0,False,0.0
2003-04-14,4,1012.0,27.2,23.3,21.6,18.8,77,89,1.7,10.0,False,20.0,False,0.5
2003-04-15,4,1015.6,22.2,21.4,20.8,17.7,80,88,0.0,50.0,True,25.0,True,0.05
2003-04-16,4,1016.9,22.9,21.6,20.4,17.9,80,88,2.1,50.0,False,24.0,False,0.05
2003-04-17,4,1014.6,26.2,23.5,21.5,21.2,87,84,6.5,80.0,True,22.0,True,0.05
2003-04-18,4,1012.2,27.5,24.9,23.3,22.9,89,79,7.8,,True,,False,0.05
2003-04-19,4,1009.5,27.8,25.4,24.0,22.8,86,65,10.4,70.0,True,12.0,True,0.0
2003-04-20,4,1011.7,27.5,25.4,24.0,22.4,84,56,9.5,70.0,False,15.0,False,0.0
2003-04-21,4,1014.1,27.5,25.0,23.8,22.3,85,78,7.0,80.0,False,22.0,False,0.05
2003-04-22,4,1014.7,28.2,24.5,22.6,20.2,77,59,6.4,70.0,False,21.0,False,0.0
2003-04-23,4,1011.7,29.5,25.8,23.6,21.3,77,52,7.9,230.0,False,12.0,False,0.0
2003-04-24,4,1009.5,29.8,26.5,24.3,22.2,77,48,10.7,220.0,False,17.0,False,0.0
2003-04-25,4,1010.0,29.2,27.0,25.3,22.0,75,42,9.7,240.0,False,20.0,False,0.0
2003-04-26,4,1012.0,28.8,26.3,25.1,22.2,79,74,5.5,70.0,False,15.0,False,0.0
2003-04-27,4,1013.6,26.7,25.0,23.9,21.7,82,80,6.2,70.0,False,30.0,False,0.0
2003-04-28,4,1014.0,27.4,25.3,23.9,21.6,80,66,8.2,70.0,False,25.0,False,0.05
2003-04-29,4,1013.4,28.8,26.1,24.4,22.9,83,73,7.3,70.0,False,14.0,False,0.05
2003-05-01,5,1013.3,24.9,23.5,21.3,18.7,75,65,3.7,80.0,False,29.0,False,1.4
2003-05-02,5,1010.8,25.2,24.1,23.1,20.8,82,85,1.2,80.0,False,24.0,False,0.0
2003-05-03,5,1008.7,25.9,24.6,23.9,23.3,92,92,0.0,90.0,False,23.0,False,19.8
2003-05-04,5,1006.7,28.8,25.5,23.5,23.4,89,88,1.4,170.0,False,23.0,False,33.4
2003-05-05,5,1005.6,27.2,24.9,23.3,23.8,93,92,0.0,190.0,False,24.0,False,141.1
2003-05-06,5,1005.2,29.1,28.1,26.5,25.1,84,88,4.0,190.0,False,30.0,False,0.05
2003-05-07,5,1007.1,29.6,28.5,27.6,25.3,83,86,0.6,190.0,False,22.0,False,0.4
2003-05-08,5,1010.7,30.9,28.7,27.4,24.9,80,75,8.9,220.0,False,12.0,False,0.05
2003-05-09,5,1014.7,27.5,25.5,24.4,22.3,83,87,3.8,80.0,False,35.0,False,0.05
2003-05-10,5,1014.7,27.4,25.4,24.3,21.6,80,64,7.5,80.0,False,23.0,False,0.05
2003-05-11,5,1013.5,28.3,25.9,24.5,22.0,80,49,9.2,70.0,False,23.0,False,0.05
2003-05-12,5,1012.7,28.1,26.3,25.4,23.8,86,85,4.5,80.0,False,20.0,False,0.05
2003-05-13,5,1011.4,29.9,27.2,25.8,24.5,85,80,7.5,90.0,False,11.0,False,0.05
2003-05-14,5,1008.7,32.1,28.0,26.1,24.1,80,81,8.2,200.0,False,6.0,False,2.3
2003-05-15,5,1007.9,31.5,28.6,26.2,24.6,80,81,7.1,200.0,False,9.0,False,0.05
2003-05-16,5,1006.8,31.2,29.1,27.8,24.6,77,88,5.5,200.0,False,27.0,False,0.05
2003-05-17,5,1004.6,31.3,29.2,27.7,25.2,79,87,4.4,230.0,False,32.0,False,4.1
2003-05-18,5,1006.2,28.4,26.7,25.0,24.5,88,89,0.0,20.0,False,18.0,False,16.4
2003-05-19,5,1011.0,27.2,25.4,23.8,22.4,84,88,1.3,80.0,False,16.0,False,2.3
2003-05-20,5,1012.6,29.9,26.9,25.2,23.1,80,75,6.4,70.0,False,18.0,False,0.0
2003-05-21,5,1011.8,29.6,27.2,25.6,21.7,73,29,11.6,80.0,False,20.0,False,0.0
2003-05-22,5,1009.7,29.3,27.5,26.0,24.2,83,62,9.9,100.0,False,17.0,False,0.1
2003-05-23,5,1008.4,30.3,28.0,26.4,24.2,80,60,7.8,100.0,False,14.0,False,0.0
2003-05-24,5,1006.6,30.5,28.5,27.1,24.8,81,81,5.1,130.0,False,11.0,False,0.05
2003-05-25,5,1005.9,30.7,27.5,25.3,24.9,86,87,2.2,20.0,True,10.0,True,27.7
2003-05-26,5,1005.2,29.1,27.1,26.0,23.0,79,76,7.1,80.0,False,27.0,False,0.05
2003-05-27,5,1003.1,27.7,26.4,25.7,21.8,76,86,4.3,90.0,False,27.0,False,0.0
2003-05-28,5,1003.0,26.3,25.8,25.3,22.2,81,89,0.0,90.0,False,16.0,False,0.05
2003-05-29,5,1004.1,27.6,26.4,25.4,23.1,82,91,0.0,90.0,False,5.0,False,0.05
2003-05-30,5,1004.8,30.9,28.1,26.2,23.5,77,70,6.7,90.0,False,11.0,False,0.0
2003-06-01,6,1007.1,30.0,27.3,25.8,20.2,66,28,10.4,70.0,False,21.0,False,0.0
2003-06-02,6,1006.3,30.7,27.5,25.4,19.8,63,27,10.2,160.0,False,14.0,False,0.0
2003-06-03,6,1007.9,30.1,27.4,25.7,21.0,68,51,4.5,130.0,False,8.0,False,0.0
2003-06-04,6,1009.8,29.4,27.6,26.2,22.7,75,78,0.8,100.0,False,10.0,False,0.0
2003-06-05,6,1009.0,29.8,27.7,26.2,23.4,78,68,7.5,100.0,False,11.0,False,0.0
2003-06-06,6,1003.7,30.3,27.8,25.9,25.2,86,84,1.9,220.0,False,23.0,False,35.8
2003-06-07,6,1001.8,29.0,27.2,24.8,25.0,88,86,0.0,240.0,False,25.0,False,29.4
2003-06-08,6,1004.0,28.5,27.0,26.2,24.7,88,88,4.4,90.0,False,19.0,False,0.05
2003-06-09,6,1003.8,27.0,25.7,24.8,24.7,94,90,0.0,100.0,False,23.0,False,128.1
2003-06-10,6,1003.1,27.9,25.9,24.2,25.0,95,93,0.2,90.0,False,14.0,False,46.7
2003-06-11,6,1002.9,28.2,25.7,24.3,24.1,91,89,0.0,230.0,False,28.0,False,134.3
2003-06-12,6,1004.6,29.2,26.5,25.5,24.5,89,88,0.6,110.0,True,3.0,True,6.4
2003-06-13,6,1006.4,27.3,26.0,23.9,24.5,92,92,0.0,,True,,False,22.7
2003-06-14,6,1006.0,28.4,26.5,24.0,24.6,89,90,0.1,,True,,False,21.2
2003-06-15,6,1004.8,27.6,26.1,25.5,24.7,92,89,1.1,,True,,False,14.1
2003-06-16,6,1005.6,25.8,25.2,24.6,24.0,93,94,0.0,70.0,True,35.0,True,29.1
2003-06-17,6,1006.4,30.3,27.0,24.3,20.5,68,75,5.2,20.0,False,13.0,False,0.0
2003-06-18,6,1004.7,31.8,28.7,26.0,23.6,75,18,9.6,250.0,True,16.0,True,0.0
2003-06-19,6,1003.6,33.3,29.5,27.5,24.5,75,21,10.3,260.0,False,17.0,False,0.0
2003-06-20,6,1004.5,29.2,28.2,27.6,25.6,86,73,2.5,110.0,False,15.0,False,0.6
2003-06-21,6,1005.9,28.4,26.7,25.1,25.0,90,89,0.0,160.0,False,29.0,False,34.6
2003-06-22,6,1009.0,30.1,28.0,25.6,24.8,83,82,4.2,170.0,False,28.0,False,5.4
2003-06-23,6,1009.8,31.1,28.9,27.5,24.7,79,79,8.5,190.0,False,18.0,False,0.05
2003-06-24,6,1007.2,31.9,29.4,28.1,24.3,75,70,10.0,220.0,False,24.0,False,0.0
2003-06-25,6,1004.6,30.9,29.4,27.5,24.9,77,83,7.0,200.0,False,29.0,False,1.9
2003-06-26,6,1005.2,30.9,29.6,28.0,25.4,79,88,1.7,200.0,False,38.0,False,3.3
2003-06-27,6,1006.3,30.4,29.5,28.3,25.3,78,90,0.4,200.0,False,43.0,False,1.2
2003-06-28,6,1008.2,31.2,28.8,24.8,25.1,81,85,3.3,190.0,False,34.0,False,8.6
2003-06-29,6,1009.5,31.9,29.4,28.1,24.6,75,66,11.7,190.0,False,23.0,False,0.05
2003-07-01,7,1010.9,32.1,29.3,26.7,24.6,76,47,9.5,190.0,False,12.0,False,7.7
2003-07-02,7,1012.0,32.7,29.8,27.8,24.0,72,27,11.9,210.0,False,7.0,False,0.0
2003-07-03,7,1011.1,33.6,30.0,27.8,23.3,68,22,12.1,210.0,False,9.0,False,0.0
2003-07-04,7,1009.4,33.3,30.0,28.0,23.8,70,44,11.2,160.0,False,10.0,False,0.0
2003-07-05,7,1008.9,33.1,30.0,28.2,23.6,70,43,11.7,220.0,False,15.0,False,0.0
2003-07-06,7,1009.0,32.4,29.9,28.3,24.4,73,51,11.4,230.0,False,20.0,False,0.0
2003-07-07,7,1008.7,33.4,30.2,28.1,24.4,72,46,11.2,220.0,False,18.0,False,0.05
2003-07-08,7,1008.3,33.1,29.9,26.9,24.9,75,69,9.4,220.0,False,17.0,False,1.5
2003-07-09,7,1008.3,33.3,30.2,28.4,24.8,73,63,11.6,140.0,False,10.0,False,0.0
2003-07-10,7,1007.2,32.8,29.6,27.6,25.0,76,69,8.7,160.0,False,15.0,False,6.9
2003-07-11,7,1007.8,32.1,28.9,27.0,25.5,82,77,7.5,150.0,False,26.0,False,5.9
2003-07-12,7,1009.3,32.9,30.0,28.1,25.5,77,63,10.6,160.0,False,19.0,False,1.6
2003-07-13,7,1009.6,33.2,30.4,28.8,24.5,72,41,12.2,230.0,False,16.0,False,0.05
2003-07-14,7,1008.5,32.9,30.3,28.2,24.9,73,38,12.4,240.0,False,20.0,False,0.0
2003-07-15,7,1007.9,33.4,30.3,28.5,25.2,75,35,12.1,240.0,False,28.0,False,0.0
2003-07-16,7,1008.4,33.0,30.0,28.2,25.3,76,44,11.7,240.0,False,25.0,False,0.0
2003-07-17,7,1008.3,32.9,29.8,27.8,24.3,73,44,12.1,230.0,False,21.0,False,0.0
2003-07-18,7,1006.2,32.7,29.7,27.8,24.3,73,76,9.6,230.0,False,16.0,False,0.0
2003-07-19,7,1005.1,33.3,30.1,27.8,24.8,74,69,11.7,80.0,False,13.0,False,0.05
2003-07-20,7,1005.0,30.7,29.2,27.5,26.5,86,86,6.1,90.0,False,22.0,False,9.9
2003-07-21,7,1005.3,30.1,28.2,26.3,25.8,87,79,7.3,120.0,False,32.0,False,27.3
2003-07-22,7,1005.7,32.7,29.8,26.9,25.5,79,48,11.4,90.0,False,15.0,False,0.05
2003-07-23,7,1001.1,32.9,29.4,26.3,24.9,77,81,6.0,60.0,False,53.0,False,31.2
2003-07-24,7,1003.1,29.1,28.0,26.4,24.8,83,95,0.0,120.0,False,53.0,False,5.4
2003-07-25,7,1009.4,31.3,28.6,27.0,25.6,84,83,4.4,140.0,False,27.0,False,4.4
2003-07-26,7,1011.3,30.8,28.9,27.5,25.2,81,70,8.1,150.0,True,12.0,True,0.05
2003-07-27,7,1010.3,31.6,28.7,26.7,24.6,79,57,10.5,270.0,False,18.0,False,0.0
